gender;SeniorCitizen;Partner;Dependents;tenure;customerID;Churn
Female;0;No;No;31;8174-LNWMW;No
Female;0;Yes;No;70;8174-TBVCF;No
Male;0;No;No;46;8178-EYZUO;Yes
Female;0;No;No;1;8180-AKMJV;No
Female;0;Yes;Yes;68;8181-YHCMF;No
Female;0;No;No;28;8182-BJDSI;Yes
Male;0;No;No;12;8182-PNAGI;Yes
Female;0;No;No;2;8183-ONMXC;Yes
Male;0;Yes;Yes;62;8184-WMOFI;No
Male;0;Yes;No;6;8185-UPYBR;Yes
Female;0;Yes;No;4;8189-DUKMV;No
Female;0;No;No;53;8189-HBVRW;No
Female;1;No;No;32;8189-XRIKE;No
Male;0;No;No;41;8190-ZTQFB;No
Female;0;No;No;52;8191-XWSZG;No
Female;0;Yes;Yes;24;8194-PEEBY;No
Female;0;Yes;Yes;72;8197-BFWVU;No
Female;0;Yes;Yes;14;8198-RKSZG;No
Male;0;No;No;67;8199-ZLLSA;Yes
Female;0;Yes;No;21;8200-KLNYW;No
Male;0;Yes;No;71;8200-LGKSR;No
Male;0;Yes;Yes;25;8201-AAXCB;No
Male;0;No;No;1;8203-XJZRC;No
Female;0;No;No;23;8204-TIFGJ;No
Male;1;Yes;Yes;72;8204-YJCLA;No
Male;0;Yes;Yes;12;8205-MQUGY;No
Male;0;No;No;22;8205-OTCHB;Yes
Male;0;Yes;No;70;8205-VSLRB;No
Male;0;Yes;Yes;72;8207-DMRVL;No
Female;0;Yes;No;70;8207-VVMYB;No
Male;0;No;No;16;8208-EUMTE;No
Female;0;Yes;No;22;8212-CRQXP;No
Male;0;Yes;Yes;5;8212-DJRCH;No
Female;0;Yes;Yes;69;8213-TAZPM;No
Female;0;Yes;Yes;42;8215-NGSPE;No
Female;0;Yes;Yes;42;8216-AZUUZ;No
Male;0;No;No;5;8217-QYOHV;No
Female;0;Yes;No;72;8218-FFJDS;No
Male;0;No;Yes;39;8219-VYBVI;No
Female;0;No;No;21;8220-OCUFY;No
Male;0;Yes;No;35;8221-EQDGL;No
Male;0;Yes;Yes;35;8221-HVAYI;No
Male;1;No;No;12;8224-DWCKX;No
Female;0;No;No;27;8224-IVVPA;No
Male;0;Yes;Yes;72;8224-KDLKN;No
Female;0;Yes;No;58;8224-UAXBZ;No
Male;1;No;No;10;8225-BTJAU;Yes
Male;0;Yes;No;64;8226-BXGES;No
Female;0;Yes;Yes;71;8229-BUJHX;No
Female;0;No;No;10;8229-MYEJZ;No
Female;0;No;No;4;8229-TNIQA;Yes
Male;0;No;No;71;8231-BSWXX;No
Female;0;Yes;Yes;66;8232-CTLKO;No
Male;0;No;No;69;8232-UTFOZ;No
Male;0;No;No;43;8234-GSZYK;No
Female;0;Yes;No;72;8237-ULIXL;No
Female;0;No;No;61;8241-JUIQO;No
Male;0;No;No;7;8242-JSVBO;No
Male;0;Yes;No;70;8242-PDSGJ;No
Female;1;No;No;5;8242-SOQUO;No
Female;1;No;No;16;8245-UMPYT;Yes
Male;0;No;No;17;8246-SHFGA;No
Male;0;Yes;Yes;51;8249-THVEC;No
Female;1;No;No;5;8250-ZNGGW;No
Female;0;Yes;No;14;8257-RZAHR;Yes
Male;1;No;No;3;8258-GSTJK;Yes
Female;0;Yes;Yes;64;8259-DZLIZ;No
Female;0;Yes;Yes;7;8259-NFJTV;No
Female;0;No;No;1;8260-NGFNY;Yes
Female;1;Yes;No;60;8261-GWDBQ;No
Male;0;No;No;1;8262-COGGB;No
Male;1;No;No;2;8263-JQAIK;Yes
Female;0;No;No;20;8263-OKETD;No
Male;0;Yes;No;72;8263-QMNTJ;No
Female;0;Yes;Yes;72;8265-HKSOW;No
Male;0;No;No;4;8266-VBFQL;No
Male;0;No;Yes;1;8267-KFGYD;No
Female;0;Yes;No;33;8267-ZNYVZ;Yes
Male;0;Yes;No;56;8268-YDIXR;No
Male;0;No;No;9;8270-RKSAP;No
Male;0;No;No;12;8272-ONJLV;No
Male;1;No;No;51;8276-MQBYC;Yes
Female;0;Yes;Yes;33;8277-RVRSV;No
Female;0;No;No;1;8280-MQRQN;Yes
Female;0;Yes;No;70;8285-ABVLB;No
Male;0;No;No;1;8286-AFUYI;No
Female;1;Yes;No;32;8290-YWKHZ;Yes
Female;0;No;No;39;8292-FRFZQ;No
Female;0;Yes;Yes;45;8292-ITGYJ;No
Male;0;No;No;19;8292-TYSPY;Yes
Female;0;No;No;30;8294-UIMBA;No
Male;0;No;No;7;8295-FHIVV;No
Female;0;Yes;Yes;59;8295-KMENE;No
Male;0;No;No;1;8305-VHZBZ;Yes
Female;1;No;No;1;8309-IEYJD;No
Female;0;Yes;No;72;8309-PPCED;No
Female;0;Yes;Yes;67;8311-UEUAB;No
Male;0;Yes;No;47;8313-AFGBW;No
Male;0;No;No;4;8313-KTIHG;No
Female;0;No;No;24;8313-NDOIA;No
Male;0;No;No;9;8314-DPQHL;No
Female;0;Yes;Yes;7;8314-HTWVE;No
Female;0;No;No;65;8316-BBQAY;No
Male;0;No;No;14;8317-BVKSO;No
Male;0;Yes;No;35;8318-LCNBW;No
Male;0;No;Yes;26;8319-QBEHW;No
Female;0;No;No;7;8325-QRPZR;No
Female;1;Yes;No;43;8327-LZKAS;Yes
Male;0;No;No;37;8327-WKMIE;No
Male;0;No;Yes;23;8328-SKJNO;No
Female;0;Yes;Yes;50;8329-GWVPJ;No
Female;0;No;No;1;8329-IBCTI;Yes
Male;1;No;No;27;8329-UTMVM;No
Female;0;No;No;58;8331-ZXFOE;No
Male;0;Yes;Yes;12;8332-OSJDW;No
Female;1;Yes;No;72;8336-TAVKX;No
Female;0;No;No;14;8337-MSSXB;Yes
Male;1;Yes;No;10;8337-UPOAQ;Yes
Male;0;Yes;Yes;72;8338-QIUNR;No
Male;0;No;Yes;9;8344-WFMFH;No
Female;0;No;No;45;8345-MVDYC;No
Female;0;Yes;No;64;8347-GDTMP;No
Male;0;No;No;2;8348-HFYIV;Yes
Male;1;Yes;No;64;8348-JLBUG;No
Female;0;No;No;39;8350-NYMVI;No
Female;0;Yes;No;1;8356-WUAOJ;No
Female;0;No;No;7;8357-EQXFO;Yes
Female;0;No;No;58;8361-LBRDI;No
Male;1;Yes;No;4;8361-LTMKD;Yes
Female;0;No;No;3;8364-TRMMK;Yes
Male;0;No;Yes;1;8372-JUXUI;Yes
Male;0;No;No;72;8374-UULRV;No
Male;1;Yes;No;43;8374-XGEJJ;Yes
Female;1;No;No;1;8375-DKEBR;Yes
Male;0;Yes;No;68;8375-KVTHK;No
Male;0;Yes;Yes;38;8378-LKJAF;No
Female;0;Yes;Yes;55;8380-MQINP;No
Male;0;No;Yes;1;8380-PEFPE;Yes
Female;0;Yes;No;8;8382-SHQEH;Yes
Female;0;No;No;33;8383-SGHJU;No
Female;0;Yes;Yes;57;8384-FZBJK;No
Female;0;Yes;Yes;42;8387-MOJJT;Yes
Female;0;Yes;Yes;15;8387-UGUSU;No
Female;0;No;No;8;8388-DMKAE;No
Male;0;No;No;4;8388-FYNPZ;No
Female;0;No;No;62;8390-FESFV;No
Male;0;No;Yes;25;8393-DLHGA;Yes
Male;0;No;No;1;8393-JMVMB;No
Male;1;Yes;Yes;68;8395-ETZKQ;No
Male;0;Yes;No;34;8397-MVTAZ;Yes
Female;0;No;No;72;8398-TBIYD;No
Male;1;No;No;21;8399-YNDCH;Yes
Female;0;Yes;Yes;55;8400-WZICQ;No
Male;0;Yes;Yes;42;8401-EMUWF;No
Male;0;Yes;No;67;8402-EIVQS;No
Female;0;No;No;41;8402-OOOHJ;No
Male;0;No;No;26;8404-FYDIB;No
Male;0;Yes;No;4;8404-GFGCZ;No
Female;0;No;No;66;8404-VIOMB;No
Female;0;Yes;Yes;15;8404-VLQFB;No
Female;0;No;No;63;8405-IGQFX;No
Male;1;Yes;No;59;8406-LNMHF;No
Female;0;No;No;25;8409-WQJUX;No
Male;0;No;No;4;8410-BGQXN;No
Male;0;No;No;2;8413-VONUO;Yes
Male;0;No;No;69;8413-YNHNV;No
Male;1;No;No;5;8414-MYSHR;Yes
Male;0;No;Yes;66;8414-OOEEL;No
Male;0;Yes;Yes;6;8417-FMLZI;Yes
Male;0;Yes;Yes;28;8417-GSODA;No
Female;1;Yes;Yes;57;8421-WZOOW;No
Male;0;No;No;22;8429-XIBUM;Yes
Female;0;Yes;No;49;8430-TWCBX;No
Female;1;Yes;Yes;65;8433-WPJTV;No
Male;0;No;No;2;8433-WXGNA;Yes
Female;0;No;No;42;8434-PNQZX;No
Male;0;Yes;Yes;61;8434-VGEQQ;No
Male;0;Yes;Yes;26;8436-BJUMM;Yes
Male;0;No;No;10;8439-LTUGF;No
Female;0;No;No;67;8441-SHIPE;No
Male;0;Yes;No;10;8443-WVPSS;Yes
Male;0;No;No;4;8443-ZRDBZ;Yes
Female;1;No;No;66;8444-WRIDW;Yes
Male;0;No;Yes;1;8445-DNBAE;No
Male;0;Yes;Yes;2;8450-JOVAH;Yes
Female;0;Yes;Yes;37;8450-LUGUK;No
Female;1;No;No;35;8450-UYIBU;No
Female;0;No;No;72;8454-AATJP;No
Female;0;No;No;8;8455-HIRAQ;No
Male;0;No;No;19;8456-QDAVC;No
Male;0;No;No;20;8457-XIGKN;No
Female;0;No;No;38;8461-EFQYM;No
Male;0;No;No;57;8464-EETCQ;No
Male;0;Yes;Yes;38;8465-SBRXP;No
Male;0;Yes;Yes;67;8466-PZBLH;No
Male;0;No;No;22;8467-WYNSR;No
Female;0;Yes;No;57;8468-EHYJA;No
Female;0;Yes;Yes;72;8468-FZTOE;No
Male;0;Yes;No;70;8469-SNFFH;No
Male;1;No;No;1;8473-VUVJN;Yes
Female;0;No;No;13;8474-UMLNT;No
Male;0;Yes;Yes;62;8480-PPONV;No
Female;0;No;No;5;8481-YYXWG;Yes
Female;1;No;No;5;8485-GJCDN;Yes
Female;0;No;No;31;8486-AYEQH;No
Male;1;No;No;18;8490-BXHEO;No
Female;1;No;No;64;8495-LJDFO;No
Female;1;No;No;42;8495-PRWFH;No
Male;0;No;No;30;8496-DMZUK;No
Male;0;No;No;19;8496-EJAUI;Yes
Female;0;Yes;No;65;8498-XXGWA;No
Male;0;No;No;18;8499-BRXTD;No
Female;1;No;No;13;8510-AWCXC;Yes
Female;0;No;No;41;8510-BBWMU;No
Female;0;Yes;Yes;54;8510-TMWYB;No
Male;0;No;No;32;8512-WIWYV;No
Male;0;Yes;No;72;8513-OLYGY;No
Male;0;Yes;Yes;59;8514-VZHEB;No
Female;0;No;No;25;8515-OCTJS;Yes
Male;1;Yes;No;15;8519-IMDHU;Yes
Female;0;No;No;14;8519-QJGJD;Yes
Male;0;Yes;Yes;52;8532-UEFWH;No
Male;0;No;No;61;8535-SFUTN;No
Female;0;Yes;No;54;8540-ZQGEA;No
Female;0;No;No;8;8541-QVFKM;No
Male;0;No;No;3;8543-MSDMF;No
Female;0;No;No;14;8544-GOQSH;No
Male;0;No;No;72;8544-JNBOX;No
Male;0;No;No;35;8547-NSBBO;No
Male;0;Yes;No;66;8548-AWOFC;No
Male;0;Yes;No;48;8550-XSXUQ;No
Female;1;Yes;Yes;48;8552-OBVRU;No
Male;0;Yes;Yes;21;8559-CIZFV;Yes
Male;0;No;No;1;8559-WNQZS;No
Female;0;Yes;Yes;67;8561-NMTBD;No
Female;0;No;No;1;8562-GHPPI;No
Male;0;Yes;Yes;7;8563-IIOXK;Yes
Male;0;No;No;17;8563-OYMQY;No
Male;0;Yes;No;40;8564-LDKFL;No
Male;0;No;No;24;8565-CLBZW;Yes
Male;0;Yes;No;69;8565-HBFNN;No
Male;1;Yes;No;72;8565-WUXZU;No
Female;0;No;No;1;8566-YPRGL;No
Female;0;No;No;36;8570-KLJYJ;No
Female;0;Yes;Yes;47;8571-ZCMCX;No
Male;0;No;No;16;8573-CGOCC;No
Male;0;No;No;17;8573-JGCZW;No
Female;0;Yes;Yes;38;8577-QSOCG;No
Male;1;No;No;1;8580-AECUZ;Yes
Female;1;Yes;Yes;72;8580-QVLOC;Yes
Male;0;No;No;50;8582-KRHPJ;No
Female;0;No;No;8;8584-KMVXD;No
Male;0;No;No;67;8587-XYZSF;No
Female;0;Yes;Yes;38;8590-OHDIW;No
Male;0;Yes;No;70;8590-YFFQO;No
Female;0;No;No;41;8591-NXRCV;No
Male;0;Yes;Yes;59;8591-TKMZH;No
Female;0;No;No;64;8592-PLTMQ;No
Male;0;No;No;3;8593-WHYHV;Yes
Female;1;Yes;No;22;8595-SIZNC;No
Male;0;No;Yes;70;8597-CTXVJ;No
Male;0;No;No;43;8597-CWYHH;No
Female;0;No;No;5;8601-QACRS;Yes
Male;0;No;No;1;8603-IJWDN;Yes
Female;0;No;No;1;8605-ITULD;No
Male;1;Yes;Yes;72;8606-CIQUL;No
Female;0;No;Yes;18;8606-OEGQZ;No
Male;0;Yes;Yes;38;8608-OZTLB;No
Female;0;Yes;Yes;49;8610-WFCJF;Yes
Female;0;Yes;Yes;2;8610-ZIKJJ;No
Male;0;Yes;Yes;12;8612-GXIDD;No
Female;0;No;No;15;8614-VGMMV;Yes
Male;0;No;No;3;8617-ENBDS;No
Female;0;Yes;Yes;71;8619-IJNDK;No
Female;0;No;No;1;8620-RJPZN;No
Female;1;Yes;No;34;8621-MNIHH;Yes
Female;0;Yes;No;6;8622-ZLFKO;No
Male;1;Yes;Yes;51;8623-TMRBY;Yes
Female;1;No;No;26;8623-ULFNQ;No
Female;0;No;No;49;8624-GIOUT;Yes
Male;0;Yes;No;24;8625-AZYZY;Yes
Male;0;No;No;69;8626-PTQGE;No
Male;0;No;Yes;56;8626-XHBIE;No
Male;0;No;No;44;8627-EHGIP;Yes
Male;0;Yes;No;47;8627-ZYGSZ;No
Female;1;Yes;No;72;8628-MFKAX;No
Female;0;No;No;18;8630-FJLIB;No
Male;0;Yes;No;51;8630-QSGXK;No
Male;1;Yes;Yes;66;8631-NBHFZ;Yes
Female;0;No;Yes;46;8631-WUXGY;No
Male;0;No;No;9;8631-XVRZL;No
Male;0;No;No;69;8634-CILSZ;Yes
Male;1;Yes;No;47;8634-MPHTR;Yes
Female;0;No;No;12;8637-XJIVR;Yes
Female;0;Yes;Yes;72;8639-NHQEI;No
Male;0;No;No;4;8640-SDGKB;Yes
Female;0;Yes;No;2;8642-GVWRF;Yes
Male;1;No;No;1;8644-XLFBW;Yes
Male;0;Yes;No;42;8644-XYTSV;No
Male;0;Yes;Yes;69;8645-KOMJQ;No
Male;0;No;No;14;8645-KWHJO;No
Female;0;Yes;No;66;8646-JCOMS;No
Male;0;Yes;Yes;57;8647-SDTWQ;No
Female;1;No;No;14;8648-PFRMP;No
Male;0;No;No;4;8650-RHRKE;Yes
Female;1;No;No;60;8651-ENBZX;Yes
Female;0;No;Yes;16;8652-YHIYU;No
Female;0;No;No;2;8654-DHAOW;No
Female;1;No;No;64;8659-HDIYE;No
Female;0;Yes;Yes;71;8659-IOOPU;No
Female;0;No;No;3;8660-BUETV;No
Female;0;Yes;No;72;8661-BOYNW;No
Female;0;No;No;26;8663-UPDGF;No
Male;0;Yes;Yes;1;8665-UTDHZ;Yes
Male;0;No;No;52;8668-KNZTI;No
Male;0;No;No;72;8670-ERCJH;No
Female;0;Yes;Yes;36;8670-MEFCP;No
Female;0;Yes;No;46;8671-KKKOS;No
Male;0;No;Yes;51;8672-OAUPW;No
Male;0;No;No;4;8676-OOQEJ;No
Male;0;No;No;3;8676-TRMJS;Yes
Female;0;No;No;56;8677-HDZEE;No
Female;1;No;No;16;8679-JOEVF;Yes
Male;0;Yes;No;44;8679-LZBMD;No
Male;0;No;No;29;8680-CGLTP;No
Male;0;Yes;Yes;29;8681-ICONS;No
Female;1;No;No;22;8685-WHQPW;Yes
Male;0;No;No;1;8687-BAFGU;No
Male;0;Yes;Yes;29;8690-UPCZI;No
Female;0;Yes;Yes;68;8690-ZVLCL;No
Male;1;Yes;No;34;8695-ARGXZ;No
Male;0;No;No;1;8695-WDYEA;No
Female;1;No;No;37;8696-JKZNU;Yes
Male;1;Yes;No;7;8699-ASUFO;Yes
Male;0;No;No;51;8701-DGLVH;No
Male;0;No;No;52;8705-DWKTI;No
Male;0;No;No;1;8705-WZCYL;No
Male;0;No;No;21;8706-HRADD;No
Female;0;Yes;Yes;70;8707-HOEDG;No
Female;1;Yes;No;69;8707-RMEZH;No
Female;0;Yes;Yes;42;8708-XPXHZ;Yes
Female;0;No;No;33;8709-KRDVL;No
Male;0;No;No;1;8710-YGLWG;No
Male;0;Yes;Yes;59;8711-LOBKY;No
Male;0;No;No;2;8713-IGZSO;No
Female;0;No;No;4;8714-CTZJW;No
Female;0;Yes;Yes;31;8714-EUHJO;Yes
Female;0;Yes;No;61;8715-KKTFG;No
Male;0;No;No;42;8717-VCTXJ;No
Female;0;No;No;13;8718-PTMEZ;Yes
Male;1;No;No;1;8720-RQSBJ;No
Male;0;No;No;5;8722-NGNBH;Yes
Female;0;Yes;Yes;71;8722-PRFDV;No
Male;0;No;No;27;8725-JEDFD;No
Male;0;Yes;Yes;57;8727-JQFHV;No
Male;0;No;No;37;8727-XDPUD;No
Male;0;No;No;41;8728-SKJLR;No
Female;0;Yes;No;26;8731-WBBMB;No
Female;0;Yes;Yes;10;8734-DKSTZ;No
Male;0;Yes;Yes;31;8734-FNWVH;No
Male;0;Yes;No;10;8735-DCXNF;No
Male;0;Yes;No;14;8735-IJJEG;No
Male;0;No;Yes;9;8735-NBLWT;No
Female;1;Yes;No;72;8735-SDUFN;No
Female;0;No;No;42;8738-JOKAR;No
Female;0;Yes;No;2;8739-QOTTN;No
Male;1;No;No;25;8739-WWKDU;Yes
Female;0;No;No;5;8739-XNIKG;No
Male;0;No;No;1;8740-CRYFY;Yes
Male;0;No;No;5;8740-XLHDR;Yes
Female;0;Yes;Yes;46;8741-LQOBK;No
Female;0;No;No;57;8745-PVESG;No
Male;1;No;No;21;8746-BFOAJ;No
Male;0;No;No;4;8746-OQQRW;No
Female;0;Yes;No;65;8747-UDCOI;No
Male;0;Yes;Yes;19;8748-HFWBO;No
Male;0;No;No;1;8749-CLJXC;No
Male;1;Yes;No;51;8749-JMNKX;Yes
Male;0;Yes;No;72;8749-TZYEC;No
Female;0;Yes;Yes;70;8750-QWZAJ;No
Female;0;Yes;No;28;8751-EDEKA;No
Male;1;Yes;No;71;8752-GHJFU;No
Male;0;Yes;Yes;5;8752-IMQOS;No
Female;0;No;No;4;8752-STIVR;Yes
Male;1;Yes;No;69;8755-IWJHN;No
Female;0;Yes;Yes;57;8755-OGKNA;No
Female;0;No;No;68;8756-RDDLT;No
Male;0;No;No;1;8757-TFHHJ;No
Female;1;Yes;Yes;71;8760-ZRHKE;No
Male;0;No;No;44;8761-NSOBC;Yes
Female;0;Yes;Yes;27;8763-KIAFH;No
Male;0;Yes;No;71;8766-PAFNE;No
Female;0;Yes;Yes;63;8769-KKTPH;No
Female;0;No;Yes;17;8773-HHUOZ;Yes
Male;0;Yes;No;72;8774-GSBUN;No
Female;0;No;No;9;8775-CEBBJ;Yes
Male;1;Yes;No;1;8775-ERLNB;No
Female;1;Yes;No;1;8775-LHDJH;Yes
Female;1;Yes;No;65;8777-MBMTS;No
Female;0;Yes;No;52;8777-PVYGU;No
Female;0;No;No;9;8778-LMWTJ;No
Male;1;No;No;1;8779-QRDMV;Yes
Male;0;Yes;Yes;21;8779-YIQQA;No
Male;0;Yes;Yes;63;8780-IHCRN;No
Female;0;No;No;6;8780-IXSTS;Yes
Female;0;No;No;25;8780-RSYYU;No
Female;0;No;No;66;8780-YRMTT;No
Male;0;No;No;44;8782-LKFPK;No
Male;0;No;No;60;8782-NUUOL;No
Female;0;No;No;18;8784-CGILN;Yes
Female;0;Yes;No;60;8785-CJSHH;No
Male;0;No;No;11;8785-EPNCG;Yes
Male;0;No;No;59;8788-DOXSU;No
Male;0;No;No;12;8791-GFXLZ;No
Female;0;Yes;No;8;8792-AOROI;No
Female;0;No;No;28;8799-OXZMD;No
Female;0;No;Yes;12;8800-JOOCF;No
Female;0;Yes;Yes;30;8800-ZKRFW;No
Male;1;No;No;12;8802-UNOJF;Yes
Female;0;No;No;2;8805-JNRAZ;No
Male;0;No;No;3;8806-EAGWC;Yes
Female;0;No;No;41;8807-ARQET;No
Female;0;Yes;Yes;55;8807-OPMBM;No
Male;1;No;No;8;8808-ELEHO;Yes
Male;0;Yes;Yes;72;8809-RIHDD;Yes
Male;0;Yes;No;72;8809-XKHMD;No
Female;0;Yes;Yes;30;8812-ZRHFP;No
Male;0;Yes;Yes;25;8815-LMFLX;No
Female;0;No;No;1;8816-VXNZD;Yes
Female;1;No;No;46;8818-DOPVL;No
Male;0;Yes;Yes;32;8818-XYFCQ;Yes
Male;0;No;No;31;8819-IMISP;No
Male;0;Yes;No;68;8819-WFGGJ;No
Female;0;Yes;No;58;8819-ZBYNA;No
Female;0;Yes;Yes;70;8821-KVZKQ;No
Female;0;Yes;Yes;1;8821-XNHVZ;Yes
Female;0;No;No;48;8822-KNBHV;No
Female;0;Yes;No;72;8823-RLPWL;No
Male;0;Yes;Yes;3;8824-RWFXJ;Yes
Female;0;Yes;No;2;8835-VSDSE;Yes
Female;0;No;No;8;8837-VVWLQ;Yes
Female;0;No;No;63;8838-GPHZP;No
Female;1;Yes;No;35;8840-DQLGN;Yes
Male;0;Yes;Yes;13;8844-TONUD;Yes
Female;0;Yes;Yes;30;8845-LWKGE;No
Male;0;Yes;No;60;8847-GEOOQ;No
Male;0;Yes;No;33;8849-AYPTR;No
Female;0;Yes;No;54;8849-GYOKR;Yes
Female;0;Yes;Yes;67;8849-PRIQJ;No
Female;0;Yes;No;25;8851-RAGOV;No
Female;0;No;No;72;8853-TZDGH;No
Male;0;No;No;18;8854-CCVSQ;Yes
Male;0;Yes;No;63;8857-CUPFQ;No
Male;0;Yes;Yes;39;8859-AXJZP;No
Male;0;No;No;33;8859-DZTGQ;No
Male;0;No;No;48;8859-YSTWS;No
Female;0;No;No;10;8861-HGGKB;Yes
Male;0;Yes;Yes;10;8865-TNMNX;No
Male;0;Yes;No;45;8868-GAGIO;No
Male;0;No;No;28;8868-WOZGU;Yes
Female;0;No;No;64;8869-LIHMK;No
Female;0;No;No;48;8869-TORSS;Yes
Female;0;Yes;No;68;8871-JLMHM;No
Female;0;No;No;6;8873-GLDMH;No
Male;0;No;No;29;8873-TMKGR;No
Male;0;Yes;Yes;39;8874-EJNSR;No
Male;1;No;No;20;8875-AKBYH;No
Male;0;No;No;3;8878-HMWBV;Yes
Female;0;No;No;52;8878-RYUKI;No
Male;0;Yes;No;71;8879-XUAHX;No
Female;0;No;No;41;8879-ZKJOF;No
Male;0;Yes;Yes;69;8882-TLVRW;No
Female;0;Yes;Yes;68;8883-ANODQ;No
Male;1;No;No;20;8883-GRDWQ;No
Male;1;Yes;No;7;8884-ADFVN;Yes
Male;0;No;No;35;8884-FEEWR;No
Male;0;Yes;Yes;17;8884-MRNSU;No
Female;0;No;No;1;8885-QSQBX;No
Female;0;Yes;No;7;8887-IPQNC;No
Female;0;No;No;62;8894-JVDCV;No
Male;0;No;No;1;8896-BQTTI;No
Female;0;No;Yes;44;8896-RAZCR;No
Male;0;No;No;39;8898-KASCD;No
Female;0;Yes;Yes;12;8901-HJXTF;Yes
Female;0;Yes;Yes;72;8901-UPRHR;No
Male;0;Yes;Yes;47;8902-ZEOVF;No
Female;0;Yes;No;15;8903-WMRNW;No
Male;0;No;Yes;2;8903-XEBGX;No
Male;1;Yes;No;54;8904-OPDCK;No
Female;0;Yes;No;69;8905-IAZPF;No
Male;0;No;No;72;8908-NMQTX;No
Female;0;No;No;21;8908-SLFCJ;No
Male;0;No;No;3;8909-BOLNL;No
Female;0;No;No;46;8910-ICHIU;No
Male;1;Yes;No;34;8910-LEDAG;No
Male;0;Yes;No;31;8914-RBTSB;Yes
Male;0;Yes;Yes;72;8915-NNTRC;No
Female;0;No;No;37;8917-FAEMR;No
Male;0;Yes;Yes;60;8917-SZTTJ;No
Male;1;Yes;No;44;8919-FYFQZ;Yes
Male;1;No;No;62;8920-NAVAY;No
Female;1;No;No;25;8922-LIEGH;Yes
Male;0;Yes;Yes;42;8922-NPKBJ;No
Male;0;No;No;25;8929-KSWIH;No
Female;0;Yes;Yes;18;8930-XOTDP;No
Female;0;No;No;9;8931-GJJIQ;Yes
Male;0;No;No;68;8932-CZHRQ;No
Male;0;No;No;1;8937-RDTHP;Yes
Female;0;No;No;47;8938-UMKPI;Yes
Male;0;No;No;12;8942-DBMHZ;No
Female;0;No;No;2;8943-URTMR;Yes
Male;0;Yes;No;15;8944-AILEF;No
Female;0;No;Yes;1;8945-GRKHX;Yes
Male;0;No;No;51;8945-MUQUF;Yes
Male;0;Yes;Yes;63;8946-BFWSG;No
Male;0;Yes;Yes;32;8947-YRTDV;No
Female;0;No;No;29;8949-JTMAY;Yes
Male;0;No;No;1;8950-MTZNV;No
Female;0;Yes;No;41;8952-WCVCD;No
Female;0;No;Yes;50;8957-THMOA;No
Female;0;Yes;No;56;8958-JPTRR;No
Female;0;Yes;Yes;57;8961-QDZZJ;No
Male;0;No;Yes;3;8963-JLGJT;No
Female;0;No;Yes;22;8963-MQVYN;No
Male;0;Yes;Yes;36;8966-KZXXA;No
Female;0;Yes;Yes;22;8966-OIQHG;No
Female;0;Yes;No;70;8966-SNIZF;No
Female;0;No;No;14;8967-SZQAS;No
Male;0;No;No;18;8969-PRHFK;No
Female;0;No;No;23;8970-ANWXO;No
Female;1;Yes;No;7;8972-HJWNV;Yes
Female;0;No;No;1;8974-OVACP;No
Male;0;Yes;No;71;8975-SKGRX;No
Female;0;Yes;Yes;4;8976-OQHGT;Yes
Male;1;No;No;64;8979-CAMGB;No
Female;0;No;No;35;8980-WQFWL;No
Male;0;No;Yes;11;8981-FJGLA;No
Male;0;No;No;27;8982-NHAVY;No
Male;0;Yes;No;64;8984-EYLLL;No
Female;0;No;No;71;8984-HPEMB;No
Female;0;No;No;1;8985-OOPOS;No
Female;1;Yes;Yes;34;8988-ECPJR;Yes
Female;0;No;No;69;8990-YOZLV;No
Female;0;No;No;9;8990-ZXLSU;No
Female;0;No;No;1;8992-CEUEN;No
Male;0;Yes;No;1;8992-JQYUN;Yes
Male;0;No;No;21;8992-OBVDG;No
Female;0;No;Yes;13;8992-VONJD;No
Male;0;No;No;7;8993-IZEUX;No
Female;0;No;No;3;8993-PHFWD;Yes
Male;1;No;No;57;8996-ZROXE;No
Female;1;No;No;11;8999-BOHSE;Yes
Female;0;Yes;Yes;19;8999-EXMNO;No
Female;1;Yes;No;72;8999-XXGNS;No
Male;0;Yes;Yes;45;8999-YPYBV;No
Female;1;Yes;No;60;9000-PLFUZ;No
Male;0;No;No;42;9003-CPATH;No
Female;0;No;Yes;48;9013-AQORL;No
Female;0;No;No;55;9018-PCIOK;No
Female;0;No;No;1;9019-QVLZD;Yes
Female;0;No;No;6;9025-AOMKI;Yes
Male;0;No;No;9;9025-ZRPVR;Yes
Female;0;No;No;9;9026-LHEVG;No
Male;1;No;No;5;9026-RNUJS;Yes
Female;0;Yes;No;43;9027-TMATR;No
Male;0;No;No;7;9027-YFHQJ;No
Male;0;Yes;Yes;71;9028-LIHRP;No
Female;1;Yes;No;32;9029-FEGVJ;No
Female;0;No;No;8;9030-QGZNL;No
Male;0;Yes;No;72;9031-ZVQPT;No
Female;0;No;No;12;9033-EOXWV;Yes
Female;0;No;No;51;9036-CSKBW;No
Male;0;No;No;39;9039-RBEEE;Yes
Male;0;No;No;3;9039-ZVJDC;No
Male;0;No;No;26;9040-KZVWO;No
Male;0;No;No;35;9046-DQMTP;No
Male;0;No;Yes;27;9046-JBFWA;No
Male;0;No;No;3;9048-JVYVF;Yes
Female;1;No;No;2;9050-IKDZA;No
Male;0;No;No;18;9050-QLROH;Yes
