gender;SeniorCitizen;Partner;Dependents;tenure;customerID;Churn;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;Charges.Monthly;Charges.Total
Male;0;No;No;9;7354-OIJLX;No;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;75.85;724.65
Female;0;No;No;4;7356-AYNJP;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;23.9;97.5
Male;0;Yes;Yes;46;7356-IWLFW;No;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);80.0;3769.7
Male;0;No;No;1;7359-PTSXY;Yes;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;45.75;45.75
Female;1;No;No;64;7359-SSBJK;Yes;Yes;No;DSL;Yes;Yes;No;Yes;Yes;No;Two year;Yes;Credit card (automatic);70.2;4481.0
Male;0;Yes;No;72;7359-WWYJV;No;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);114.45;8375.05
Female;1;No;No;28;7361-YPXFS;No;Yes;Yes;DSL;No;Yes;Yes;Yes;No;No;Month-to-month;No;Bank transfer (automatic);64.45;1867.6
Female;0;Yes;No;9;7363-QTBIW;No;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;79.75;769.1
Male;0;No;No;1;7365-BVCJH;No;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;24.4;24.4
Male;0;No;No;19;7369-TRPFD;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;18.8;279.2
Male;1;Yes;No;71;7375-WMVMT;No;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;Yes;Two year;Yes;Credit card (automatic);95.5;6707.15
Male;0;No;No;2;7377-DMMRI;Yes;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;47.8;92.45
Male;0;No;No;2;7379-FNIUJ;No;Yes;No;Fiber optic;Yes;Yes;No;No;Yes;Yes;Month-to-month;No;Electronic check;100.2;198.5
Male;0;Yes;No;3;7379-POKDZ;Yes;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70.3;208.85
Male;0;No;No;18;7382-DFJTU;No;Yes;No;DSL;No;No;Yes;Yes;No;No;Month-to-month;No;Credit card (automatic);55.2;1058.1
Male;0;Yes;No;3;7384-GHBPI;Yes;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;35.15;99.75
Female;0;Yes;Yes;2;7389-KBFIT;No;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;30.25;63.75
Male;0;No;No;22;7392-YYPYJ;No;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;100.65;2415.95
Female;0;Yes;No;9;7394-FKDNK;Yes;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;89.45;853.1
Female;0;No;No;2;7394-LWLYN;No;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70.15;123.8
Male;1;Yes;No;17;7395-IGJOS;Yes;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Bank transfer (automatic);81.5;1329.2
Male;0;No;No;20;7395-XWZOY;No;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;No;Month-to-month;Yes;Credit card (automatic);55.0;1165.55
Male;0;Yes;Yes;4;7396-VJUZB;No;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;45.25;155.35
Male;0;Yes;No;71;7398-HPYZQ;No;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);90.55;6404.0
Male;0;Yes;No;44;7398-LXGYX;No;Yes;Yes;Fiber optic;Yes;No;Yes;No;No;No;Month-to-month;Yes;Credit card (automatic);84.8;3626.35
Female;0;Yes;No;3;7398-SKNQZ;No;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;94.9;273.2
Female;0;Yes;Yes;72;7399-QHBJS;No;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;Two year;No;Credit card (automatic);66.75;4760.3
Female;0;Yes;Yes;54;7401-JIXNM;No;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);91.3;4965.0
Female;0;Yes;No;18;7401-RUBNK;No;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Electronic check;74.8;1438.05
Male;1;No;No;26;7402-EYFXX;No;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;93.6;2404.1
Female;0;Yes;No;53;7402-PWYJJ;No;Yes;Yes;Fiber optic;No;No;No;Yes;No;Yes;One year;Yes;Electronic check;91.15;4862.5
Female;0;No;No;3;7404-JLKQG;No;Yes;No;DSL;No;No;Yes;No;Yes;No;Month-to-month;No;Electronic check;57.55;161.45
Male;0;No;No;25;7407-SUJIZ;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20.6;541.5
Female;0;Yes;Yes;72;7408-OFWXJ;No;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);89.8;6510.45
Female;0;Yes;No;53;7409-JURKQ;No;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);111.8;5809.75
Female;1;No;Yes;1;7409-KIUTL;Yes;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;71.0;71.0
Male;0;Yes;No;18;7410-KTVFV;Yes;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Mailed check;49.55;878.35
Male;0;No;No;10;7410-OIEDU;No;Yes;No;Fiber optic;Yes;No;Yes;No;No;No;Month-to-month;Yes;Mailed check;79.85;887.35
Female;0;No;No;7;7410-YTJIK;Yes;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Mailed check;75.45;480.75
Female;0;Yes;No;57;7416-CKTEP;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);19.6;1134.25
Female;0;No;No;8;7421-ZLUPA;No;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;29.25;226.95
Male;0;Yes;No;33;7422-WNBTY;No;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;93.35;3092.0
Male;1;No;No;64;7426-GSWPO;No;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);103.5;6548.65
Male;0;No;No;9;7426-RHZGU;No;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);95.9;827.45
Male;1;Yes;Yes;60;7426-WEIJX;No;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;80.95;4859.1
Male;0;No;No;54;7427-AUFPY;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19.65;1008.7
Female;0;Yes;Yes;46;7432-FFVAR;No;Yes;No;Fiber optic;No;No;Yes;Yes;No;Yes;One year;No;Bank transfer (automatic);90.95;4236.6
Female;0;No;No;1;7434-SHXLS;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20.9;20.9
Male;0;No;No;6;7435-ZNUYY;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20.6;116.6
Male;0;No;No;1;7439-DKZTW;No;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;80.55;80.55
Male;0;No;No;1;7442-YGZFK;No;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);49.8;49.8
Female;0;No;No;48;7445-WMRBW;No;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;No;One year;Yes;Bank transfer (automatic);73.85;3581.4
Male;0;Yes;Yes;45;7446-KQISO;No;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);109.75;4900.65
Female;0;Yes;No;37;7446-SFAOA;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);19.85;717.5
Male;1;No;No;11;7446-YPODE;No;Yes;Yes;DSL;Yes;Yes;No;No;No;No;Month-to-month;No;Bank transfer (automatic);60.25;662.95
Male;0;Yes;Yes;55;7449-HVPIV;No;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Credit card (automatic);90.4;5099.15
Male;1;No;No;12;7450-NWRTR;Yes;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;99.45;1200.15
Male;0;No;Yes;39;7452-FOLON;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);25.45;958.45
Male;0;No;No;38;7459-IMVYU;No;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;Month-to-month;No;Electronic check;69.95;2657.55
Female;0;No;No;15;7459-RRWQZ;Yes;Yes;Yes;DSL;Yes;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);64.65;994.55
Female;1;Yes;No;45;7460-ITWWP;No;Yes;No;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;86.1;3861.45
Female;0;Yes;No;72;7463-IFMQU;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);20.05;1423.65
Male;0;No;No;1;7465-ZZRVX;No;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70.35;70.35
Male;0;No;No;16;7469-LKBCI;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);18.95;326.8
Male;0;No;No;53;7470-DYNOE;No;Yes;No;DSL;No;No;Yes;No;No;Yes;One year;Yes;Electronic check;61.1;3357.9
Female;0;Yes;No;13;7470-MCQTK;Yes;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);48.75;633.4
Male;1;Yes;Yes;71;7471-MQPOS;No;Yes;Yes;DSL;No;Yes;Yes;Yes;No;Yes;One year;Yes;Bank transfer (automatic);72.9;5139.65
Male;0;Yes;No;60;7471-WNSUF;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);24.15;1505.9
Male;1;Yes;Yes;71;7472-EQOAV;No;Yes;No;Fiber optic;Yes;Yes;Yes;No;No;No;One year;Yes;Bank transfer (automatic);86.7;6179.35
Female;0;Yes;Yes;14;7473-ZBDSN;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;18.8;255.55
Male;0;No;No;7;7479-NITWS;Yes;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Credit card (automatic);89.35;631.85
Male;1;No;No;50;7480-QNVZJ;Yes;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;95.7;4816.7
Male;0;Yes;Yes;69;7480-SPLEF;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);26.0;1796.55
Female;1;No;No;49;7481-ATQQS;Yes;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Credit card (automatic);90.85;4515.85
Male;0;Yes;Yes;37;7483-IQWIB;No;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;92.95;3415.25
Male;0;No;No;43;7486-KSRVI;Yes;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;One year;Yes;Electronic check;100.0;4211.55
Female;0;No;No;4;7488-MXJIV;Yes;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;85.65;321.65
Male;0;Yes;Yes;7;7492-TAFJD;No;No;No phone service;DSL;Yes;Yes;Yes;No;No;No;Two year;No;Mailed check;38.55;280.0
Male;0;No;No;57;7493-GVFIO;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);20.55;1252.85
Male;0;No;No;1;7493-TPUWZ;Yes;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;79.15;79.15
Female;1;Yes;No;8;7495-OOKFY;Yes;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);80.65;633.3
Female;0;Yes;Yes;61;7501-IWUNG;No;Yes;No;DSL;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);73.8;4616.05
Female;0;No;Yes;2;7501-VTYLJ;No;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Mailed check;51.55;106.2
Female;0;Yes;No;46;7502-BNYGS;No;Yes;No;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);69.1;3168.0
Female;0;Yes;Yes;64;7503-EPSZW;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;24.05;1559.15
Female;1;Yes;No;72;7503-MIOGA;No;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);89.85;6697.35
Male;1;Yes;No;16;7503-QQRVF;Yes;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);74.3;1178.25
Male;0;No;No;1;7503-ZGUZJ;Yes;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Mailed check;84.65;84.65
Male;0;No;No;25;7504-UWHNB;No;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;69.75;1729.35
Female;0;No;No;64;7508-DQAKK;No;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);86.4;5442.05
Male;0;Yes;Yes;24;7508-KBIMB;No;Yes;No;DSL;Yes;No;Yes;No;No;No;One year;Yes;Credit card (automatic);56.25;1454.25
Male;0;Yes;No;14;7508-MYBOG;Yes;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;86.1;1235.55
Female;1;No;No;15;7508-SMHXL;No;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;No;Credit card (automatic);89.0;1288.3
Male;0;No;No;9;7511-YMXVQ;Yes;No;No phone service;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;45.4;418.8
Male;1;No;No;69;7515-LODFU;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);20.3;1356.3
Male;1;Yes;No;50;7516-GMHUV;No;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);105.05;5163.3
Female;0;No;No;12;7517-LDMPS;No;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;84.6;1017.35
Female;0;Yes;No;19;7517-SAWMO;Yes;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;73.2;1441.1
Female;0;No;No;69;7519-JTWQH;No;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);110.5;7455.45
Female;0;Yes;Yes;66;7520-HQWJU;No;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);67.45;4508.65
Female;0;Yes;Yes;5;7521-AFHAB;No;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;44.8;220.45
Male;0;No;Yes;3;7521-YXVZY;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19.95;58.3
Male;1;No;No;69;7524-VRLPL;No;Yes;Yes;DSL;Yes;No;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);74.1;5031.0
Male;0;No;No;12;7526-BEZQB;Yes;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;96.05;1148.1
Male;0;No;No;3;7526-IVLYU;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19.65;68.35
Male;0;Yes;Yes;17;7527-QNRUS;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;25.15;412.6
Male;1;Yes;No;57;7529-ZDFXI;No;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;89.85;4925.35
Female;0;No;No;38;7530-HDYDS;Yes;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;No;Month-to-month;Yes;Credit card (automatic);84.25;3264.5
Male;0;No;No;12;7531-GQHME;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);20.05;265.45
Male;1;No;No;24;7534-BFESC;Yes;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;76.1;1712.7
Male;1;No;No;63;7537-CBQUZ;No;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);109.4;7031.45
Female;0;No;No;1;7537-RBWEA;No;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;25.15;25.15
Female;0;No;No;2;7538-GWHML;Yes;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;69.65;145.15
Male;0;No;No;36;7541-YLXCL;Yes;Yes;No;DSL;No;Yes;No;Yes;No;Yes;One year;Yes;Mailed check;65.4;2498.4
Male;0;No;No;18;7542-CYDDM;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20.05;358.5
Male;0;Yes;Yes;58;7544-ZVIKX;No;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);105.05;6004.85
Male;0;Yes;No;42;7547-EKNFS;Yes;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);95.25;3959.35
Female;0;No;No;5;7548-SEPYI;Yes;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;96.25;512.45
Female;0;Yes;Yes;63;7549-MYGPK;Yes;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;100.55;6215.35
Male;0;Yes;Yes;50;7550-WIQVA;No;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;108.25;5431.4
Male;0;Yes;Yes;6;7551-DACSP;Yes;Yes;No;DSL;No;Yes;Yes;No;No;No;Month-to-month;Yes;Mailed check;55.3;324.25
Female;0;No;No;1;7551-JOHTI;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19.5;19.5
Male;0;Yes;No;27;7552-KEYGT;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19.55;520.55
Female;0;Yes;No;6;7554-AKDQF;No;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;45.65;323.45
Male;0;No;No;10;7554-NEWDD;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);25.7;251.6
Male;0;Yes;Yes;67;7558-IMLMT;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;20.8;1411.9
Female;0;No;No;70;7560-QJAVJ;No;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);79.6;5589.45
Female;0;No;Yes;48;7560-QRBXH;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19.95;936.7
Female;0;No;No;16;7562-GSUHK;Yes;Yes;No;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Credit card (automatic);93.2;1573.7
Female;0;No;No;13;7562-UXTPG;No;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;70.15;886.7
Male;0;No;No;5;7563-BIUPC;Yes;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;80.6;415.55
Female;0;Yes;Yes;72;7564-GHCVB;No;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Two year;No;Bank transfer (automatic);79.05;5730.7
Female;0;Yes;No;72;7566-DSRLQ;No;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;110.15;7998.8
Male;0;No;No;24;7567-ECMCM;No;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);79.85;2001.0
Male;0;No;No;1;7568-PODML;Yes;No;No phone service;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Mailed check;45.3;45.3
Female;0;Yes;Yes;72;7569-NMZYQ;No;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);118.75;8672.45
Female;0;Yes;No;68;7570-WELNY;No;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;Two year;Yes;Bank transfer (automatic);84.7;5711.05
Female;0;No;No;2;7571-YXDAD;Yes;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);74.9;147.15
Male;0;No;Yes;62;7572-KPVKK;No;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;104.05;6590.5
Female;0;Yes;Yes;41;7576-ASEJU;No;Yes;No;DSL;Yes;No;No;Yes;Yes;Yes;One year;Yes;Credit card (automatic);74.7;3187.65
Female;1;Yes;Yes;46;7576-JMYWV;No;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;110.2;4972.1
Male;1;No;No;3;7576-OYWBN;Yes;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;76.05;231.8
Male;0;No;No;1;7577-SWIFR;No;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;89.25;89.25
Male;0;Yes;Yes;71;7579-KKLOE;No;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Mailed check;91.25;6589.6
Female;1;Yes;No;2;7579-OOPEC;Yes;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Credit card (automatic);50.15;115.1
Female;1;No;No;2;7580-UGXNC;Yes;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;No;Mailed check;54.85;104.2
Female;0;No;No;60;7581-EBBOU;No;Yes;No;DSL;No;Yes;Yes;Yes;Yes;No;One year;Yes;Credit card (automatic);70.15;4224.7
Male;0;No;No;40;7586-ZATGZ;No;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;84.9;3369.05
Male;0;Yes;Yes;27;7587-AOVVU;No;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;No;Month-to-month;No;Electronic check;100.75;2793.55
Male;0;No;No;3;7587-RZNME;Yes;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;43.3;123.65
Female;0;Yes;No;1;7590-VHVEG;No;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;29.85;29.85
Male;0;Yes;Yes;6;7593-JNWRU;Yes;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);44.6;260.8
Male;0;No;No;1;7593-XFKDI;Yes;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;46.3;46.3
Male;1;No;No;34;7594-LZNWR;No;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);69.15;2275.1
Female;0;No;Yes;1;7594-RQHXR;Yes;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;79.6;79.6
Male;0;Yes;Yes;32;7595-EHCDL;No;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;No;Credit card (automatic);50.6;1653.45
Female;0;No;No;1;7595-EUIVN;Yes;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;75.8;75.8
Female;0;No;No;27;7596-IIWYC;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);20.25;538.2
