PhoneService;MultipleLines;customerID;Churn
Yes;Yes;7471-WNSUF;No
Yes;No;7472-EQOAV;No
Yes;No;7473-ZBDSN;No
Yes;Yes;7479-NITWS;Yes
Yes;Yes;7480-QNVZJ;Yes
Yes;Yes;7480-SPLEF;No
Yes;Yes;7481-ATQQS;Yes
Yes;Yes;7483-IQWIB;No
Yes;Yes;7486-KSRVI;Yes
Yes;Yes;7488-MXJIV;Yes
No;No phone service;7492-TAFJD;No
Yes;No;7493-GVFIO;No
Yes;Yes;7493-TPUWZ;Yes
Yes;Yes;7495-OOKFY;Yes
Yes;No;7501-IWUNG;No
Yes;No;7501-VTYLJ;No
Yes;No;7502-BNYGS;No
Yes;Yes;7503-EPSZW;No
Yes;Yes;7503-MIOGA;No
Yes;No;7503-QQRVF;Yes
Yes;Yes;7503-ZGUZJ;Yes
Yes;No;7504-UWHNB;No
Yes;Yes;7508-DQAKK;No
Yes;No;7508-KBIMB;No
Yes;Yes;7508-MYBOG;Yes
Yes;Yes;7508-SMHXL;No
No;No phone service;7511-YMXVQ;Yes
Yes;No;7515-LODFU;No
Yes;Yes;7516-GMHUV;No
Yes;No;7517-LDMPS;No
Yes;No;7517-SAWMO;Yes
Yes;Yes;7519-JTWQH;No
Yes;Yes;7520-HQWJU;No
Yes;No;7521-AFHAB;No
Yes;No;7521-YXVZY;No
Yes;Yes;7524-VRLPL;No
Yes;Yes;7526-BEZQB;Yes
Yes;No;7526-IVLYU;No
Yes;Yes;7527-QNRUS;No
Yes;Yes;7529-ZDFXI;No
Yes;No;7530-HDYDS;Yes
Yes;No;7531-GQHME;No
Yes;Yes;7534-BFESC;Yes
Yes;Yes;7537-CBQUZ;No
No;No phone service;7537-RBWEA;No
Yes;No;7538-GWHML;Yes
Yes;No;7541-YLXCL;Yes
Yes;No;7542-CYDDM;No
Yes;Yes;7544-ZVIKX;No
Yes;Yes;7547-EKNFS;Yes
Yes;No;7548-SEPYI;Yes
Yes;Yes;7549-MYGPK;Yes
Yes;Yes;7550-WIQVA;No
Yes;No;7551-DACSP;Yes
Yes;No;7551-JOHTI;Yes
Yes;No;7552-KEYGT;No
Yes;No;7554-AKDQF;No
Yes;Yes;7554-NEWDD;No
Yes;No;7558-IMLMT;No
Yes;No;7560-QJAVJ;No
Yes;No;7560-QRBXH;No
Yes;No;7562-GSUHK;Yes
Yes;No;7562-UXTPG;No
Yes;No;7563-BIUPC;Yes
Yes;Yes;7564-GHCVB;No
Yes;Yes;7566-DSRLQ;No
Yes;No;7567-ECMCM;No
No;No phone service;7568-PODML;Yes
Yes;Yes;7569-NMZYQ;No
Yes;Yes;7570-WELNY;No
Yes;Yes;7571-YXDAD;Yes
Yes;Yes;7572-KPVKK;No
Yes;No;7576-ASEJU;No
Yes;Yes;7576-JMYWV;No
Yes;Yes;7576-OYWBN;Yes
Yes;No;7577-SWIFR;No
Yes;Yes;7579-KKLOE;No
Yes;No;7579-OOPEC;Yes
Yes;No;7580-UGXNC;Yes
Yes;No;7581-EBBOU;No
Yes;Yes;7586-ZATGZ;No
Yes;Yes;7587-AOVVU;No
Yes;No;7587-RZNME;Yes
No;No phone service;7590-VHVEG;No
Yes;No;7593-JNWRU;Yes
Yes;No;7593-XFKDI;Yes
Yes;No;7594-LZNWR;No
Yes;No;7594-RQHXR;Yes
No;No phone service;7595-EHCDL;No
Yes;No;7595-EUIVN;Yes
Yes;No;7596-IIWYC;No
Yes;No;7596-LDUXP;No
Yes;No;7596-ZYWBB;No
Yes;No;7598-UAASY;Yes
Yes;Yes;7599-FKVXZ;Yes
No;No phone service;7599-NTMDP;No
Yes;Yes;7601-DHFWZ;No
Yes;No;7601-GNDYK;No
Yes;No;7601-WFVZV;No
Yes;No;7602-DBTOU;No
Yes;Yes;7602-MVRMB;No
Yes;Yes;7603-USHJS;Yes
No;No phone service;7605-BDWDC;No
Yes;No;7605-SNLQG;No
Yes;No;7606-BPHHN;No
Yes;Yes;7607-QKKTJ;No
Yes;Yes;7608-RGIRO;No
Yes;No;7609-NRNCA;No
Yes;Yes;7609-YBPXG;No
Yes;Yes;7610-TVOPG;No
Yes;No;7611-YKYTC;No
Yes;Yes;7613-LLQFO;Yes
No;No phone service;7614-QVWQL;Yes
No;No phone service;7615-ESMYF;Yes
Yes;No;7617-EYGLW;No
Yes;Yes;7619-ODSGN;Yes
Yes;Yes;7619-PLRLP;No
Yes;Yes;7621-VPNET;No
Yes;No;7622-FWGEW;No
No;No phone service;7622-NXQZR;No
Yes;No;7623-HKYRK;No
Yes;No;7623-TRNQN;Yes
Yes;Yes;7625-XCQRH;Yes
Yes;Yes;7627-JKIAZ;Yes
Yes;Yes;7629-WFGLW;No
Yes;No;7629-WIXZF;No
Yes;Yes;7632-MNYOY;Yes
Yes;No;7632-YUTXB;No
Yes;No;7633-MVPUY;No
Yes;No;7634-HLQJR;No
No;No phone service;7634-WSWDB;No
No;No phone service;7636-OWBPG;No
Yes;No;7636-PEPNS;No
Yes;No;7636-XUHWW;No
Yes;No;7638-QVMVY;Yes
Yes;Yes;7639-LIAYI;No
Yes;Yes;7639-OPLNG;No
Yes;No;7639-SUPCW;Yes
Yes;Yes;7641-EUYET;Yes
Yes;Yes;7641-TQFHN;No
Yes;No;7643-RCHXS;No
Yes;No;7647-GYYKX;No
Yes;No;7649-PHJVR;No
Yes;Yes;7649-SIJJF;No
Yes;No;7654-YWJUF;No
Yes;No;7657-DYEPJ;Yes
Yes;No;7658-UYUQS;No
Yes;No;7660-HDPJV;Yes
Yes;No;7661-CPURM;No
Yes;Yes;7663-CUXZB;No
Yes;No;7663-RGWBC;Yes
Yes;Yes;7663-YJHSN;No
Yes;Yes;7663-ZTEGJ;No
No;No phone service;7665-NKLAV;No
Yes;No;7665-TOALD;Yes
Yes;No;7665-VIGUD;No
Yes;No;7666-WKRON;Yes
Yes;Yes;7668-XCFYV;No
Yes;No;7669-LCRSD;No
Yes;Yes;7670-ZBPOQ;No
Yes;No;7672-VFMXZ;No
Yes;No;7673-BQGKU;No
Yes;Yes;7673-LPRNY;No
Yes;No;7674-YTAFD;No
Yes;No;7675-OZCZG;Yes
Yes;No;7677-SJJJK;No
Yes;No;7682-AZNDK;No
Yes;No;7683-CBDKJ;Yes
Yes;Yes;7684-XSZIY;No
Yes;No;7688-AWMDX;No
Yes;No;7690-KPNCU;No
Yes;No;7691-KGKGP;No
Yes;Yes;7691-XVTZH;No
Yes;Yes;7693-LCKZL;Yes
Yes;Yes;7693-QPEFS;No
Yes;Yes;7694-VLBWQ;Yes
Yes;No;7695-PKLCZ;No
Yes;No;7696-AMHOD;No
Yes;No;7696-CFTAT;No
Yes;No;7698-YFGEZ;No
Yes;Yes;7703-ZEKEF;Yes
Yes;No;7706-DZNKK;No
Yes;No;7706-YLMQA;No
Yes;No;7707-PYBBH;No
Yes;Yes;7710-JSYOA;No
Yes;Yes;7711-GQBZC;No
Yes;No;7711-YIJWC;No
Yes;Yes;7714-YXSMB;No
Yes;Yes;7716-YTYHG;Yes
Yes;No;7717-BICXI;No
Yes;No;7718-RXDGG;No
Yes;No;7718-UPSKJ;No
Yes;No;7721-DVEKZ;No
No;No phone service;7721-JXEAW;Yes
Yes;Yes;7722-CVFXN;No
No;No phone service;7722-VJRQD;No
Yes;No;7727-SHVZV;No
Yes;No;7729-JTEEC;No
Yes;No;7729-XBTWX;No
Yes;Yes;7730-CLDSV;No
Yes;No;7730-IUTDZ;Yes
No;No phone service;7733-UDMTP;No
No;No phone service;7734-DBOAI;Yes
Yes;Yes;7739-LAXOG;Yes
Yes;Yes;7740-BTPUX;No
No;No phone service;7740-KKCXF;No
Yes;No;7742-MYPGI;No
Yes;No;7743-EXURX;Yes
No;No phone service;7746-AWNQW;No
Yes;No;7746-QYVCO;No
Yes;Yes;7748-UMTRK;No
No;No phone service;7750-EYXWZ;No
Yes;Yes;7752-XUSCI;Yes
Yes;No;7753-USQYQ;No
Yes;No;7754-IXRMC;No
No;No phone service;7758-UJWYS;No
No;No phone service;7758-XKCBS;Yes
Yes;No;7760-OYPDY;Yes
Yes;No;7762-ONLJY;No
Yes;Yes;7762-URZQH;Yes
Yes;No;7764-BDPEE;No
Yes;Yes;7765-LWVVH;No
Yes;No;7766-CLTIC;No
Yes;Yes;7767-UXAGJ;Yes
Yes;No;7771-CFQRQ;No
No;No phone service;7771-ZONAT;No
Yes;Yes;7774-OJSXI;Yes
Yes;No;7776-QGYJC;No
Yes;No;7776-QWNFX;Yes
Yes;No;7777-UNYHB;No
Yes;Yes;7779-LGOVN;Yes
Yes;Yes;7779-ORAEL;No
Yes;Yes;7780-OTDSO;Yes
No;No phone service;7781-EWARA;No
No;No phone service;7781-HVGMK;No
Yes;Yes;7783-YKGDV;Yes
Yes;No;7785-RDVIG;No
Yes;Yes;7786-WBJYI;Yes
Yes;No;7787-BNTZM;No
Yes;Yes;7789-CRUVC;No
Yes;Yes;7789-HKSBS;No
Yes;No;7794-JASDG;No
No;No phone service;7795-CFOCW;No
Yes;No;7797-EJMDP;No
Yes;No;7798-JVXYM;No
Yes;No;7799-DSEWS;No
Yes;Yes;7799-LGRDP;No
Yes;No;7801-CEDNV;No
Yes;Yes;7801-KICAO;No
No;No phone service;7802-EFKNY;Yes
Yes;No;7803-XOCCZ;No
Yes;No;7808-DVWEP;No
Yes;No;7811-JIVPF;No
Yes;Yes;7812-FZHPE;Yes
Yes;No;7813-TKCVO;No
Yes;Yes;7813-ZGGAW;No
Yes;No;7814-LEEVE;No
Yes;No;7815-PDTHL;No
No;No phone service;7816-VGHTO;No
Yes;Yes;7817-BOQPW;Yes
Yes;No;7817-OMJNA;No
Yes;Yes;7820-ZYGNY;No
Yes;Yes;7821-DPRQE;No
Yes;Yes;7823-JSOAG;No
Yes;Yes;7824-PANSQ;No
Yes;No;7825-ECJRF;Yes
Yes;No;7825-GKXMW;Yes
Yes;No;7826-VVKWT;No
Yes;Yes;7831-QGOXH;Yes
Yes;No;7833-PKIHD;No
Yes;No;7838-LAZFO;No
Yes;Yes;7839-NUIAA;No
Yes;No;7839-QRKXN;Yes
Yes;No;7841-FCRQD;No
Yes;No;7841-TZDMQ;Yes
Yes;No;7845-URHJN;Yes
Yes;No;7850-THJMU;No
Yes;No;7850-VWJUU;No
No;No phone service;7851-FLGGQ;Yes
Yes;Yes;7851-WZEKY;Yes
Yes;Yes;7852-LECYP;No
Yes;No;7853-GVUDZ;Yes
No;No phone service;7853-OETYL;No
Yes;No;7853-WNZSY;No
Yes;Yes;7854-EDSSA;Yes
Yes;No;7854-EKTJL;Yes
No;No phone service;7854-FOKSF;Yes
Yes;No;7855-DIWPO;No
Yes;Yes;7856-GANIL;No
Yes;Yes;7858-GTZSP;No
Yes;Yes;7860-KSUGX;No
Yes;No;7860-UXCRM;No
Yes;No;7861-UVUFT;Yes
Yes;Yes;7868-BGSZA;No
Yes;No;7868-TMWMZ;No
Yes;Yes;7869-ZYDST;No
Yes;No;7872-BAAZR;No
Yes;Yes;7872-RDDLZ;No
Yes;Yes;7873-CVMAW;No
Yes;No;7874-ECPQJ;No
No;No phone service;7876-AEHIG;No
Yes;Yes;7876-BEUTG;No
Yes;No;7876-DNYAP;No
Yes;No;7878-JGDKK;No
Yes;No;7878-RTCZG;No
Yes;No;7879-CGSFV;No
No;No phone service;7880-XSOJX;No
No;No phone service;7881-EVUAD;Yes
Yes;Yes;7881-INRLC;Yes
Yes;No;7883-ROJOC;No
No;No phone service;7890-VYYWG;Yes
Yes;Yes;7892-POOKP;Yes
Yes;Yes;7892-QVYKW;No
Yes;No;7893-IXHRQ;Yes
No;No phone service;7895-VONWT;No
Yes;Yes;7898-PDWQE;No
Yes;No;7901-HXJVA;No
Yes;Yes;7901-IIDQV;No
Yes;Yes;7901-TBKJX;No
Yes;Yes;7903-CMPEY;Yes
Yes;Yes;7905-NJMXS;No
Yes;No;7905-TVXTA;No
Yes;No;7908-QCBCA;Yes
No;No phone service;7909-FIOIY;No
Yes;Yes;7912-SYRQT;Yes
Yes;No;7916-VCCPB;No
Yes;No;7919-ZODZZ;No
Yes;Yes;7921-BEPCI;No
Yes;No;7921-LMDFQ;No
Yes;Yes;7923-IYJWY;No
Yes;No;7924-GJZFI;No
Yes;Yes;7925-PNRGI;No
Yes;No;7926-IJOOU;No
Yes;No;7927-AUXBZ;Yes
Yes;No;7928-VJYAB;No
Yes;No;7929-DMBCV;No
Yes;Yes;7929-SKFGK;No
Yes;No;7931-PXHFC;Yes
No;No phone service;7932-WPTDS;Yes
Yes;No;7938-OUHIO;Yes
Yes;Yes;7940-UQQUG;No
Yes;No;7941-RCJOW;No
Yes;Yes;7943-RQCHR;Yes
Yes;Yes;7945-HLKEA;No
Yes;No;7945-PRBVF;No
No;No phone service;7950-XWOVN;No
Yes;Yes;7951-QKZPL;Yes
Yes;No;7951-VRDVK;No
Yes;No;7952-OBOYL;No
Yes;No;7954-MLBUN;No
Yes;No;7956-XQWGU;No
Yes;No;7957-RYHQD;Yes
Yes;No;7963-GQRMY;Yes
No;No phone service;7963-SHNDT;No
Yes;Yes;7964-VEXDG;No
Yes;Yes;7964-YESJC;No
Yes;Yes;7964-ZRKKG;No
Yes;Yes;7966-YOTQW;No
Yes;No;7967-HYCDE;No
Yes;No;7968-QUXNS;No
Yes;Yes;7969-AULMZ;Yes
Yes;No;7969-FFOWG;No
Yes;Yes;7971-HLVXI;No
Yes;Yes;7973-DZRKH;No
Yes;Yes;7975-JMZNT;No
Yes;Yes;7975-TZMLR;No
Yes;No;7976-CICYS;No
Yes;No;7977-HXJKU;No
Yes;No;7978-DKUQH;No
Yes;Yes;7979-CORPM;Yes
Yes;Yes;7980-MHFLQ;No
Yes;No;7982-VCELR;No
No;No phone service;7989-AWGEH;No
Yes;No;7989-CHGTL;Yes
Yes;No;7989-VCQOH;No
Yes;No;7993-NQLJE;No
Yes;No;7993-PYKOF;Yes
Yes;Yes;7994-UYIVZ;No
Yes;No;7994-XIRTR;No
Yes;Yes;7995-ZHHNZ;No
Yes;Yes;7996-BPXHY;No
Yes;Yes;7996-MHXLW;No
Yes;Yes;7997-EASSD;No
Yes;Yes;7998-WNZEM;No
Yes;No;7998-ZLXWN;No
Yes;No;8000-REIQB;Yes
Yes;No;8003-EWNDZ;No
Yes;No;8006-PYCSW;No
Yes;Yes;8007-YYPWD;No
Yes;No;8008-ESFLK;No
No;No phone service;8008-HAWED;Yes
Yes;No;8008-OTEZX;No
Yes;Yes;8010-EZLOU;Yes
Yes;Yes;8012-SOUDQ;No
Yes;Yes;8015-IHCGW;No
Yes;Yes;8016-NCFVO;No
Yes;Yes;8016-ZMGMO;No
Yes;No;8017-LXHFA;Yes
Yes;Yes;8017-UVSZU;No
Yes;Yes;8019-ENHXU;Yes
Yes;No;8020-BWHYL;Yes
Yes;No;8022-BECSI;No
Yes;Yes;8023-QHAIO;No
Yes;Yes;8024-XNAFQ;No
Yes;Yes;8028-PNXHQ;No
Yes;Yes;8029-XYPWT;No
Yes;No;8033-ATFAS;No
Yes;Yes;8033-VCZGH;No
Yes;Yes;8034-RYTVV;No
No;No phone service;8035-BUYVG;Yes
Yes;No;8035-PWSEV;No
Yes;No;8039-ACLPL;No
No;No phone service;8039-EQPIM;No
Yes;No;8040-MNRTF;No
Yes;Yes;8041-TMEID;No
Yes;No;8042-JVNFH;Yes
Yes;Yes;8042-RNLKO;No
Yes;No;8043-PNYSD;No
Yes;No;8044-BGWPI;No
No;No phone service;8046-DNVTL;No
Yes;No;8048-DSDFQ;No
Yes;No;8049-WJCLQ;No
Yes;Yes;8050-DVOJX;No
No;No phone service;8050-WYBND;No
Yes;No;8050-XGRVL;No
Yes;No;8051-HJRLT;Yes
Yes;No;8053-WWDRO;Yes
Yes;Yes;8058-DMYRU;No
Yes;No;8058-INTPH;Yes
Yes;Yes;8058-JMEQO;Yes
Yes;Yes;8059-UDZFY;No
Yes;Yes;8060-HIWJJ;No
Yes;No;8062-YBDOE;Yes
Yes;Yes;8063-GBATB;Yes
Yes;No;8063-RJYNF;Yes
Yes;No;8064-RAVOH;No
Yes;No;8065-BVEPF;No
Yes;Yes;8065-QBYTO;No
Yes;Yes;8065-YKXKD;Yes
No;No phone service;8066-POXGX;Yes
Yes;No;8067-NIOYM;No
No;No phone service;8069-RHUXK;No
No;No phone service;8069-YQQAJ;No
No;No phone service;8070-AAWZP;No
Yes;Yes;8071-SBTRN;No
Yes;No;8073-IJDCM;Yes
Yes;No;8075-GXIUB;No
Yes;No;8076-FEZKJ;No
Yes;Yes;8079-XRJRS;Yes
Yes;No;8080-DDEMJ;Yes
Yes;Yes;8080-POTJR;No
Yes;No;8082-GHXOP;No
Yes;Yes;8083-YTZES;Yes
Yes;No;8084-OIVBS;No
Yes;Yes;8085-MSNLK;No
Yes;No;8086-OVPWV;Yes
Yes;No;8087-LGYHQ;No
Yes;Yes;8089-UZWLX;No
Yes;Yes;8091-TTVAX;No
Yes;Yes;8092-NLTGF;No
Yes;No;8095-WANWK;No
Yes;No;8096-LOIST;No
Yes;No;8097-OMULG;No
Yes;No;8097-VBQTZ;No
Yes;Yes;8098-LLAZX;Yes
Yes;Yes;8098-TDCBU;No
Yes;Yes;8099-MZPUJ;No
Yes;No;8100-HZZLJ;No
Yes;Yes;8100-PNJMH;No
Yes;Yes;8104-OSKWT;No
No;No phone service;8106-GWQOK;No
Yes;Yes;8107-KNCIM;No
Yes;Yes;8107-RZLNV;No
No;No phone service;8108-UXRQN;No
Yes;No;8109-YUOHE;No
No;No phone service;8111-BKVDS;No
Yes;Yes;8111-RKSPX;Yes
Yes;Yes;8111-SLLHI;Yes
Yes;Yes;8118-LSUEL;Yes
Yes;No;8118-TJAFG;No
Yes;No;8120-JDCAM;No
Yes;Yes;8123-QBNAZ;No
No;No phone service;8124-NZVGJ;No
Yes;Yes;8125-QPFJD;No
Yes;Yes;8128-YVJRG;Yes
Yes;No;8129-GMVGI;No
Yes;No;8132-YPVBX;No
Yes;Yes;8133-ANHHJ;No
Yes;No;8138-EALND;No
Yes;No;8143-ETQTI;No
Yes;No;8144-DGHXP;No
Yes;No;8146-QQKZH;No
Yes;No;8148-BPLZQ;No
Yes;Yes;8148-NLEGT;No
Yes;No;8148-WOCMK;No
Yes;Yes;8149-AIQCG;No
Yes;Yes;8149-RSOUN;Yes
Yes;No;8150-QUDFX;No
Yes;Yes;8152-UOBNY;No
Yes;Yes;8152-VETUR;No
Yes;Yes;8155-IBNHG;Yes
No;No phone service;8158-WPEZG;No
Yes;No;8160-HOWOX;No
Yes;Yes;8161-QYMTT;No
Yes;No;8164-OCKUJ;No
No;No phone service;8165-CBKXO;No
Yes;Yes;8165-ZJRNM;No
Yes;No;8166-ORCHU;No
Yes;Yes;8166-ZZTFS;Yes
No;No phone service;8167-GJLRN;No
Yes;Yes;8168-UQWWF;Yes
No;No phone service;8169-SAEJD;No
Yes;No;8173-RXAYP;No
Yes;No;8174-LNWMW;No
Yes;Yes;8174-TBVCF;No
Yes;Yes;8178-EYZUO;Yes
Yes;No;8180-AKMJV;No
No;No phone service;8181-YHCMF;No
Yes;Yes;8182-BJDSI;Yes
Yes;No;8182-PNAGI;Yes
Yes;No;8183-ONMXC;Yes
Yes;No;8184-WMOFI;No
Yes;Yes;8185-UPYBR;Yes
Yes;No;8189-DUKMV;No
Yes;Yes;8189-HBVRW;No
Yes;No;8189-XRIKE;No
No;No phone service;8190-ZTQFB;No
Yes;No;8191-XWSZG;No
Yes;No;8194-PEEBY;No
Yes;Yes;8197-BFWVU;No
Yes;Yes;8198-RKSZG;No
Yes;Yes;8199-ZLLSA;Yes
Yes;No;8200-KLNYW;No
Yes;Yes;8200-LGKSR;No
Yes;Yes;8201-AAXCB;No
Yes;No;8203-XJZRC;No
Yes;No;8204-TIFGJ;No
No;No phone service;8204-YJCLA;No
Yes;No;8205-MQUGY;No
No;No phone service;8205-OTCHB;Yes
Yes;Yes;8205-VSLRB;No
Yes;Yes;8207-DMRVL;No
Yes;Yes;8207-VVMYB;No
No;No phone service;8208-EUMTE;No
Yes;No;8212-CRQXP;No
Yes;No;8212-DJRCH;No
Yes;Yes;8213-TAZPM;No
Yes;No;8215-NGSPE;No
Yes;No;8216-AZUUZ;No
Yes;No;8217-QYOHV;No
Yes;Yes;8218-FFJDS;No
Yes;Yes;8219-VYBVI;No
Yes;No;8220-OCUFY;No
Yes;No;8221-EQDGL;No
Yes;Yes;8221-HVAYI;No
Yes;Yes;8224-DWCKX;No
Yes;No;8224-IVVPA;No
Yes;Yes;8224-KDLKN;No
No;No phone service;8224-UAXBZ;No
Yes;No;8225-BTJAU;Yes
Yes;Yes;8226-BXGES;No
Yes;No;8229-BUJHX;No
Yes;No;8229-MYEJZ;No
Yes;No;8229-TNIQA;Yes
Yes;Yes;8231-BSWXX;No
Yes;No;8232-CTLKO;No
Yes;No;8232-UTFOZ;No
Yes;Yes;8234-GSZYK;No
Yes;Yes;8237-ULIXL;No
Yes;No;8241-JUIQO;No
Yes;No;8242-JSVBO;No
No;No phone service;8242-PDSGJ;No
Yes;No;8242-SOQUO;No
Yes;Yes;8245-UMPYT;Yes
Yes;No;8246-SHFGA;No
Yes;No;8249-THVEC;No
Yes;No;8250-ZNGGW;No
Yes;Yes;8257-RZAHR;Yes
Yes;Yes;8258-GSTJK;Yes
Yes;Yes;8259-DZLIZ;No
No;No phone service;8259-NFJTV;No
No;No phone service;8260-NGFNY;Yes
Yes;Yes;8261-GWDBQ;No
Yes;No;8262-COGGB;No
No;No phone service;8263-JQAIK;Yes
Yes;Yes;8263-OKETD;No
Yes;Yes;8263-QMNTJ;No
Yes;Yes;8265-HKSOW;No
Yes;No;8266-VBFQL;No
Yes;No;8267-KFGYD;No
Yes;No;8267-ZNYVZ;Yes
Yes;Yes;8268-YDIXR;No
Yes;No;8270-RKSAP;No
Yes;No;8272-ONJLV;No
Yes;Yes;8276-MQBYC;Yes
Yes;Yes;8277-RVRSV;No
Yes;No;8280-MQRQN;Yes
Yes;No;8285-ABVLB;No
Yes;No;8286-AFUYI;No
Yes;Yes;8290-YWKHZ;Yes
No;No phone service;8292-FRFZQ;No
Yes;Yes;8292-ITGYJ;No
Yes;No;8292-TYSPY;Yes
Yes;No;8294-UIMBA;No
Yes;No;8295-FHIVV;No
Yes;Yes;8295-KMENE;No
Yes;No;8305-VHZBZ;Yes
Yes;No;8309-IEYJD;No
Yes;Yes;8309-PPCED;No
Yes;Yes;8311-UEUAB;No
Yes;No;8313-AFGBW;No
Yes;No;8313-KTIHG;No
Yes;Yes;8313-NDOIA;No
No;No phone service;8314-DPQHL;No
Yes;No;8314-HTWVE;No
No;No phone service;8316-BBQAY;No
Yes;No;8317-BVKSO;No
No;No phone service;8318-LCNBW;No
No;No phone service;8319-QBEHW;No
Yes;No;8325-QRPZR;No
Yes;Yes;8327-LZKAS;Yes
Yes;No;8327-WKMIE;No
No;No phone service;8328-SKJNO;No
Yes;No;8329-GWVPJ;No
Yes;No;8329-IBCTI;Yes
Yes;Yes;8329-UTMVM;No
Yes;Yes;8331-ZXFOE;No
Yes;Yes;8332-OSJDW;No
Yes;Yes;8336-TAVKX;No
Yes;No;8337-MSSXB;Yes
Yes;Yes;8337-UPOAQ;Yes
Yes;Yes;8338-QIUNR;No
Yes;No;8344-WFMFH;No
Yes;No;8345-MVDYC;No
Yes;No;8347-GDTMP;No
No;No phone service;8348-HFYIV;Yes
Yes;No;8348-JLBUG;No
No;No phone service;8350-NYMVI;No
Yes;No;8356-WUAOJ;No
Yes;No;8357-EQXFO;Yes
Yes;Yes;8361-LBRDI;No
Yes;Yes;8361-LTMKD;Yes
Yes;Yes;8364-TRMMK;Yes
Yes;Yes;8372-JUXUI;Yes
Yes;Yes;8374-UULRV;No
Yes;Yes;8374-XGEJJ;Yes
Yes;No;8375-DKEBR;Yes
Yes;No;8375-KVTHK;No
Yes;Yes;8378-LKJAF;No
Yes;No;8380-MQINP;No
Yes;No;8380-PEFPE;Yes
Yes;Yes;8382-SHQEH;Yes
Yes;Yes;8383-SGHJU;No
Yes;Yes;8384-FZBJK;No
Yes;No;8387-MOJJT;Yes
Yes;No;8387-UGUSU;No
Yes;No;8388-DMKAE;No
Yes;No;8388-FYNPZ;No
Yes;Yes;8390-FESFV;No
Yes;No;8393-DLHGA;Yes
Yes;No;8393-JMVMB;No
Yes;No;8395-ETZKQ;No
Yes;Yes;8397-MVTAZ;Yes
Yes;Yes;8398-TBIYD;No
Yes;No;8399-YNDCH;Yes
Yes;No;8400-WZICQ;No
Yes;Yes;8401-EMUWF;No
Yes;No;8402-EIVQS;No
Yes;No;8402-OOOHJ;No
Yes;Yes;8404-FYDIB;No
Yes;Yes;8404-GFGCZ;No
No;No phone service;8404-VIOMB;No
Yes;Yes;8404-VLQFB;No
Yes;No;8405-IGQFX;No
Yes;No;8406-LNMHF;No
No;No phone service;8409-WQJUX;No
Yes;No;8410-BGQXN;No
Yes;No;8413-VONUO;Yes
Yes;Yes;8413-YNHNV;No
Yes;No;8414-MYSHR;Yes
Yes;No;8414-OOEEL;No
Yes;No;8417-FMLZI;Yes
Yes;Yes;8417-GSODA;No
Yes;No;8421-WZOOW;No
Yes;Yes;8429-XIBUM;Yes
Yes;No;8430-TWCBX;No
Yes;Yes;8433-WPJTV;No
Yes;No;8433-WXGNA;Yes
Yes;Yes;8434-PNQZX;No
Yes;No;8434-VGEQQ;No
Yes;Yes;8436-BJUMM;Yes
Yes;No;8439-LTUGF;No
Yes;Yes;8441-SHIPE;No
Yes;No;8443-WVPSS;Yes
Yes;Yes;8443-ZRDBZ;Yes
Yes;Yes;8444-WRIDW;Yes
Yes;Yes;8445-DNBAE;No
Yes;Yes;8450-JOVAH;Yes
Yes;Yes;8450-LUGUK;No
No;No phone service;8450-UYIBU;No
Yes;Yes;8454-AATJP;No
Yes;No;8455-HIRAQ;No
Yes;No;8456-QDAVC;No
Yes;No;8457-XIGKN;No
Yes;Yes;8461-EFQYM;No
Yes;No;8464-EETCQ;No
Yes;Yes;8465-SBRXP;No
Yes;Yes;8466-PZBLH;No
Yes;No;8467-WYNSR;No
Yes;Yes;8468-EHYJA;No
Yes;No;8468-FZTOE;No
Yes;Yes;8469-SNFFH;No
Yes;Yes;8473-VUVJN;Yes
Yes;No;8474-UMLNT;No
Yes;Yes;8480-PPONV;No
Yes;No;8481-YYXWG;Yes
Yes;No;8485-GJCDN;Yes
Yes;Yes;8486-AYEQH;No
Yes;Yes;8490-BXHEO;No
Yes;Yes;8495-LJDFO;No
Yes;Yes;8495-PRWFH;No
Yes;Yes;8496-DMZUK;No
Yes;No;8496-EJAUI;Yes
Yes;No;8498-XXGWA;No
Yes;No;8499-BRXTD;No
Yes;Yes;8510-AWCXC;Yes
Yes;No;8510-BBWMU;No
Yes;Yes;8510-TMWYB;No
Yes;No;8512-WIWYV;No
Yes;Yes;8513-OLYGY;No
Yes;No;8514-VZHEB;No
Yes;Yes;8515-OCTJS;Yes
Yes;Yes;8519-IMDHU;Yes
Yes;No;8519-QJGJD;Yes
Yes;Yes;8532-UEFWH;No
Yes;Yes;8535-SFUTN;No
Yes;No;8540-ZQGEA;No
Yes;Yes;8541-QVFKM;No
Yes;No;8543-MSDMF;No
Yes;No;8544-GOQSH;No
Yes;No;8544-JNBOX;No
Yes;Yes;8547-NSBBO;No
Yes;Yes;8548-AWOFC;No
Yes;Yes;8550-XSXUQ;No
Yes;No;8552-OBVRU;No
Yes;Yes;8559-CIZFV;Yes
Yes;No;8559-WNQZS;No
Yes;Yes;8561-NMTBD;No
Yes;No;8562-GHPPI;No
Yes;No;8563-IIOXK;Yes
Yes;No;8563-OYMQY;No
Yes;Yes;8564-LDKFL;No
Yes;Yes;8565-CLBZW;Yes
Yes;Yes;8565-HBFNN;No
